company_name,sector,funding,funding_citation,ai_enabled
orbicular pharmaceutical technologies pvt ltd,Pharmaceuticals,"$20M, Private Equity",https://www.crunchbase.com/organization/orbicular-pharmaceutical-technologies,No
orbus therapeutics inc,Biotechnology,Not Found,Not Found,No
orbusneich,Others,"$202.5M, IPO",https://orbusneich.com/us/about-us/,No
orchid pharma ltd,Pharmaceuticals,Not Found,Not Found,No
orcosa inc,Biotechnology,"$7.3M, Series Unknown",https://www.linkedin.com/company/orcosa-inc,No
ordos central hospital,Others,Not Found,Not Found,No
orebro university,Others,Not Found,Not Found,No
orebro university hospital,Others,Not Found,Not Found,No
oregon health & science university,Others,Not Found,Not Found,No
oregon state university,Others,Not Found,Not Found,No
orexa bv,Pharmaceuticals,"$940K, Series Unknown",https://www.crunchbase.com/organization/orexa,No
orexigen therapeutics inc,Pharmaceuticals,"$165M, Post IPO equity",https://www.linkedin.com/company/orexigen-therapeutics,No
orexigen therapeutics inc (inactive),Biotechnology,"$35M, Acquired",https://www.biopharmadive.com/news/orexigen-bankruptcy-asset-contrave-obesity/518914/,No
orexo ab,Pharmaceuticals,"$8M, Grant",https://www.linkedin.com/company/orexo-ab,Yes
orfagen sas,Biotechnology,"$10.2M, Grant",https://www.orphagen.com/news/,No
organic india pvt ltd,Others,Not Found,Not Found,No
organica,Others,Not Found,Not Found,No
organicell regenerative medicine inc,Biotechnology,"$5.5M, Not Found",https://www.accessnewswire.com/newsroom/en/biotechnology/organicell-regenerative-medicine-inc.-closes-5.5-million-funding-round-713696,No
oriengene biotechnology ltd,Biotechnology,Not Found,Not Found,Yes
orient pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
origin biosciences inc,Biotechnology,Not Found,Not Found,No
origo biopharma sl,Biotechnology,Not Found,Not Found,No
orinove inc,Pharmaceuticals,Not Found,Not Found,No
orion corp,Others,Not Found,Not Found,No
orlando health inc,Others,Not Found,Not Found,No
orlando immunology center,Others,Not Found,Not Found,No
orleans regional hospital,Others,"$300M, Not Found",https://www.eib.org/en/projects/pipelines/all/20070266,No
ornovi inc,Biotechnology,Not Found,Not Found,No
orphai therapeutics inc,Biotechnology,Not Found,Not Found,Yes
orphalan sa,Pharmaceuticals,Not Found,Not Found,Yes
orphalan sas,Pharmaceuticals,Not Found,Not Found,Yes
orphazyme a/s,Pharmaceuticals,"$12.8M, Acquired",https://www.strategic-partners.dk/investorer/selskabsmeddelelser/orphazyme-as-under-in-court-restructuring-to-sell-substantially-all-of-its-assets-and-business-activities-to-kempharm-inc/,No
orphelia pharma sas,Pharmaceuticals,Not Found,Not Found,No
orphomed inc,Biotechnology,"$39M, Not Found",https://drug-dev.com/orphomed-secures-39-million/,No
ortho-one orthopaedic speciality centre,Others,Not Found,Not Found,No
orthocarolina research institute inc,Others,Not Found,Not Found,Yes
orthocell ltd,Biotechnology,Not Found,Not Found,No
orthocure medical center,Others,Not Found,Not Found,No
orthomedico inc,Others,Not Found,Not Found,No
orthopaedic associates of michigan,Others,Not Found,Not Found,No
orthopaedic hospital vienna-speising,Others,Not Found,Not Found,No
orthopaedic institute ltd,Others,Not Found,Not Found,No
oruka therapeutics inc,Biotechnology,"$180M, Post IPO equity",https://www.linkedin.com/company/oruka-therapeutics,No
orygen youth health,Others,Not Found,Not Found,No
"orygen, the national centre of excellence in youth mental health",Others,Not Found,Not Found,Yes
oryza ruihua pharmaceutical,Pharmaceuticals,Not Found,Not Found,No
oryzon genomics sa,Biotechnology,"$15.5M, Grant",https://www.crunchbase.com/organization/oryzon-genomics,No
osaka city general hospital,Others,Not Found,Not Found,No
osaka city university graduate school of medicine,Others,Not Found,Not Found,No
osaka general medical center,Others,Not Found,Not Found,No
osaka international cancer institute,Others,Not Found,Not Found,No
osaka medical center for cancer and cardiovascular diseases,Others,Not Found,Not Found,No
osaka medical college hospital,Others,Not Found,Not Found,Yes
osaka metropolitan university,Others,Not Found,Not Found,No
osaka red cross hospital,Others,Not Found,Not Found,No
osaka women''s and children''s hospital,Others,Not Found,Not Found,Yes
osakidetza,Others,Not Found,Not Found,No
osborne park hospital,Others,Not Found,Not Found,No
oscotec inc,Biotechnology,Not Found,Not Found,No
oshine (beijing) pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
oslo metropolitan university,Others,Not Found,Not Found,No
oslo university hospital,Others,Not Found,Not Found,No
oslo universitetssykehus,Others,Not Found,Not Found,No
ospedale fatebenefratelli isola tiberina,Others,Not Found,Not Found,No
ospedale regionale di bellinzona e valli,Others,Not Found,Not Found,No
ospedale san paolo,Others,Not Found,Not Found,No
ospedale sandro pertini,Not Found,Not Found,Not Found,Unknown
ospedale santa croce-carle cuneo,Not Found,Not Found,Not Found,Unknown
ospedale santa maria goretti,Others,Not Found,Not Found,No
ospedale del mare scrl,Others,Not Found,Not Found,No
ospedale di circolo and fondazione macchi,Others,Not Found,Not Found,No
ospedali galliera hospital authority,Others,Not Found,Not Found,No
ospedali riuniti di bergamo,Others,Not Found,Not Found,No
ospedaliero ospedali galliera,Others,Not Found,Not Found,No
ospital ng maynila medical center,Others,Not Found,Not Found,No
ossium health inc,Biotechnology,"$130M, Not Found",https://www.linkedin.com/company/ossiumhealth,No
osstem pharma co ltd,Pharmaceuticals,Not Found,Not Found,Yes
osteal therapeutics inc,Pharmaceuticals,"$50M, Series D",https://dallasinnovates.com/patented-osteal-therapeutics-treatment-system-for-joint-infections-and-more-north-texas-inventive-activity/,No
ostergotland county council,Others,Not Found,Not Found,No
ostfold university college,Others,Not Found,Not Found,Yes
osvah pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
oticara inc,Pharmaceuticals,Not Found,Not Found,No
otonomy inc,Biotechnology,"$34.7M, IPO",https://www.linkedin.com/company/otonomy-inc,No
otonomy inc (inactive),Biotechnology,"$134.7M, IPO",https://www.sandiegouniontribune.com/2022/12/20/san-diego-biotech-that-studied-tinnitus-ear-diseases-is-closing-after-failing-to-find-a-buyer/,No
otsuka beijing research institute,Pharmaceuticals,Not Found,Not Found,No
otsuka pharmaceutical development & commercialization inc,Pharmaceuticals,Not Found,Not Found,No
ottawa heart institute research corp,Others,"$65M, Not Found",https://en.wikipedia.org/wiki/University_of_Ottawa_Heart_Institute,Yes
ottawa hospital research institute,Biotechnology,Not Found,Not Found,Yes
otto von guericke university magdeburg,Others,Not Found,Not Found,No
oulu university hospital,Others,"$1.6B, Not Found",https://ihda.fi/projects/oulu-university-hospital/,Yes
our lady of light hospital,Others,Not Found,Not Found,No
our lady of lourdes hospital,Others,Not Found,Not Found,No
our lady of the lake hospital inc,Others,Not Found,Not Found,Yes
our lady of the lake regional medical center,Others,Not Found,Not Found,Yes
outcomes research consortium,Others,Not Found,Not Found,No
ovationlab llc,Others,"$21.5M, Series B",https://www.linkedin.com/company/ovation-io,Yes
overseas pharmaceuticals ltd,Not Found,Not Found,Not Found,Unknown
ovid therapeutics inc,Biotechnology,"$175M, Private Placement",https://www.cnn.com/markets/stocks/OVID,No
owaisi hospital and research centre,Others,Not Found,Not Found,No
owo federal medical center,Others,Not Found,Not Found,No
oxford brookes university,Others,Not Found,Not Found,Yes
oxford cannabinoid technologies ltd,Pharmaceuticals,"$10M, Not Found",https://uk.linkedin.com/company/octavian-therapeutics,No
oxford dental college,Others,Not Found,Not Found,No
oxford laboratories pvt ltd,Pharmaceuticals,Not Found,Not Found,No
oxford pharmascience group plc (inactive),Pharmaceuticals,Not Found,Not Found,No
oxford university hospitals nhs foundation trust,Others,Not Found,Not Found,Yes
oxilio ltd,Pharmaceuticals,Not Found,Not Found,No
oxolife sl,Biotechnology,Not Found,Not Found,No
oxular ltd,Biotechnology,"$Not Found, Acquired",https://www.fiercebiotech.com/biotech/regeneron-acquires-uk-biotech-adding-oxulars-eye-disease-delivery-tech-portfolio,No
oxypharma ab,Pharmaceuticals,Not Found,Not Found,No
oxygen biotech sro,Biotechnology,Not Found,Not Found,No
oyster point pharma inc,Pharmaceuticals,"$415M, Acquired","https://newsroom.viatris.com/2023-01-03-Viatris-Closes-Acquisitions-of-Oyster-Point-Pharma-and-Famy-Life-Sciences,-Establishing-New-Viatris-Eye-Care-Division",No
oystershell nv,Pharmaceuticals,Not Found,Not Found,No
ozon medica,Pharmaceuticals,"$35M, Not Found",https://tadviser.com/index.php/Company:Ozon_Medica,No
ozone pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,Yes
p & o healthy care co ltd,Pharmaceuticals,Not Found,Not Found,No
p.a. hertzen moscow cancer research institute,Others,Not Found,Not Found,No
p.d. hinduja national hospital and medical research centre,Others,Not Found,Not Found,No
p.l.shupik national medical academy of pg education,Not Found,Not Found,Not Found,Unknown
paion ag,Pharmaceuticals,"$6.1M, Post IPO equity",https://www.linkedin.com/company/paion-ag,No
paq therapeutics inc,Biotechnology,"$39M, Series B",https://finance.yahoo.com/news/paq-therapeutics-announces-39-million-110000989.html,Yes
pari pharma gmbh,Pharmaceuticals,"$100M, Series D",https://www.linkedin.com/company/parigroup,No
path,Others,Not Found,Not Found,Yes
pbm hospital,Others,Not Found,Not Found,No
pci biotech holding asa,Biotechnology,Not Found,Not Found,No
pd dikti kemendikbudristek indonesia,Others,Not Found,Not Found,No
pdea''s college of ayurved and research centre,Others,Not Found,Not Found,No
penta foundation,Biotechnology,Not Found,Not Found,No
pep-therapy sas,Biotechnology,"$10M, Seed",https://pep-therapy.com/,No
pes institute of medical sciences and research,Others,Not Found,Not Found,No
pfc alium llc,Others,"$7M, Seed",https://www.pilotgrowth.com/alium-launches-with-7m-seed-funding-to-fix-enterprise-software-buying/,Yes
pfk renovation,Others,Not Found,Not Found,No
pfk update,Others,Not Found,Not Found,No
phaxiam therapeutics sa,Biotechnology,Not Found,Not Found,No
phaxiam therapeutics sa (inactive),Biotechnology,Not Found,Not Found,No
pik-pharma llc,Pharmaceuticals,Not Found,Not Found,No
piq-pharma,Pharmaceuticals,Not Found,Not Found,No
piqur therapeutics ag,Not Found,Not Found,Not Found,Unknown
piqur therapeutics ag (inactive),Biotechnology,"$100M, Acquired",https://www.linkedin.com/pulse/swiss-rockets-ag-acquired-assets-intellectual-property-piqur-?trk=public_post_main-feed-card_feed-article-content,No
pjsc khimpharmzavod chervona zirka,Pharmaceuticals,Not Found,Not Found,No
pku healthcare co ltd,Pharmaceuticals,Not Found,Not Found,No
pku healthcare corp ltd,Pharmaceuticals,Not Found,Not Found,No
pla hospital 81,Others,Not Found,Not Found,No
pla hospital 901,Others,Not Found,Not Found,No
pla joint logistic support force hospital 904,Not Found,Not Found,Not Found,Unknown
pla joint logistic support force hospital 945,Error,Error,Error,Error
pla navy anqing hospital,Others,Not Found,Not Found,No
pla southern theater command general hospital,Others,Not Found,Not Found,No
pll therapeutics,Biotechnology,Not Found,Not Found,Yes
plx pharma winddown corp,Pharmaceuticals,Not Found,Not Found,No
pmg pharm co ltd,Pharmaceuticals,Not Found,Not Found,Yes
pms college of dental science & research,Others,Not Found,Not Found,No
pna center for neurological research,Others,Not Found,Not Found,No
pnb vesper life science pvt ltd,Pharmaceuticals,Not Found,Not Found,No
pnnm ayurveda medical college,Others,Not Found,Not Found,No
pnp therapeutics inc,Biotechnology,Not Found,Not Found,No
pns shifa naval hospital,Others,Not Found,Not Found,No
ppd development s pte ltd,Pharmaceuticals,Not Found,Not Found,No
ppm services sa,Pharmaceuticals,Not Found,Not Found,No
prd therapeutics inc,Biotechnology,"$10M, Series A",https://prdtherapeutics.com/en/,Yes
prg s&tech inc,Biotechnology,Not Found,Not Found,Yes
prism vision group,Others,"$850M, Acquired",https://www.mckesson.com/about-us/newsroom/press-releases/2025/mckesson-advances-specialty-leadership--signs-agreement-to-acquire-controlling-interest-in-prism-vision-holdings-llc/,No
pro-implant foundation,Others,Not Found,Not Found,No
pro.med.cs praha as,Pharmaceuticals,Not Found,Not Found,No
ps therapy inc,Pharmaceuticals,Not Found,Not Found,No
psi cro ag,Pharmaceuticals,Not Found,Not Found,Yes
psk farma,Pharmaceuticals,Not Found,Not Found,No
psk pharma pvt ltd,Pharmaceuticals,Not Found,Not Found,No
pt dexa medica,Pharmaceuticals,Not Found,Not Found,Yes
pt equilab international,Pharmaceuticals,Not Found,Not Found,Yes
pt harsen laboratories,Pharmaceuticals,Not Found,Not Found,No
pt kimia farma tbk,Pharmaceuticals,Not Found,Not Found,No
pt sukma skin treatment,Pharmaceuticals,Not Found,Not Found,No
pt triyasa nagamas farma,Pharmaceuticals,Not Found,Not Found,No
pt. novell pharmaceutical laboratories,Pharmaceuticals,Not Found,Not Found,No
ptsd-tbi intrust,Others,Not Found,Not Found,No
pumc pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
pwc biomedical technology co ltd,Others,Not Found,Not Found,Yes
pace solutions india pvt ltd,Others,Not Found,Not Found,Yes
pacific clearvision institute,Others,Not Found,Not Found,No
pacific dental college and hospital,Others,Not Found,Not Found,No
pacific health foundation,Others,Not Found,Not Found,No
pacific healthcare (thailand) co ltd,Pharmaceuticals,Not Found,Not Found,No
pacific medical college & hospital,Others,Not Found,Not Found,No
pacylex pharmaceuticals inc,Pharmaceuticals,"$1.4M, Grant",https://ca.linkedin.com/company/pacylex-pharma,No
padagis llc,Pharmaceuticals,Not Found,Not Found,No
padmashri dr. vitthalrao vikhe patil foundation''s medical college & hospital,Others,Not Found,Not Found,No
pahuja trust for blood disorders and thallesemia,Others,Not Found,Not Found,No
paijat-hame social and health care group,Others,Not Found,Not Found,Yes
painreform ltd,Pharmaceuticals,Not Found,Not Found,Yes
pakistan air force hospital,Others,Not Found,Not Found,No
pakistan institute of living and learning,Others,Not Found,Not Found,No
pakistan institute of medical sciences,Others,Not Found,Not Found,Yes
pakistan kidney and liver institute and research center,Others,"$55M, Not Found",https://en.wikipedia.org/wiki/Pakistan_Kidney_and_Liver_Institute,No
pakistan society for rehabilitation of differently abled,Others,Not Found,Not Found,No
palau pharma sa,Pharmaceuticals,"$10M, Private Equity",https://www.linkedin.com/company/palau-pharma,No
palladio biosciences inc,Biotechnology,"$28M, Series B",https://tracxn.com/d/companies/palladio-biosciences/__XNG16F1ZPQHW2TdpdNmx1rGK_D9XNUXKZu5E-jIFHXk,No
palliative care clinical studies collaborative,Others,Not Found,Not Found,No
palo alto veterans institute for research,Others,"$30M, Not Found",https://www.linkedin.com/company/palo-alto-institute-for-research-&-education,No
palo alto pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
palo biofarma sl,Biotechnology,Not Found,Not Found,No
palobiofarma sl,Biotechnology,"$7M, Series A",https://medibiofarma.com/palobiofarma-and-medibiofarma-open-new-headquarters-in-the-ainbuilding-in-cordovilla-spain/,No
palupa medical ltd,Pharmaceuticals,Not Found,Not Found,No
palvella therapeutics inc (wilmington),Biotechnology,Not Found,Not Found,No
palvella therapeutics llc,Biotechnology,"$78.9M, Acquired",https://www.globenewswire.com/news-release/2024/12/13/2997010/0/en/Palvella-Therapeutics-Announces-Closing-of-Merger-with-Pieris-Pharmaceuticals-and-Concurrent-Private-Placement-of-78-9-Million.html,No
"palvella therapeutics, inc",Biotechnology,"$2.6M, Not Found",https://www.stocktitan.net/news/PVLA/u-s-food-and-drug-administration-awards-year-two-proceeds-from-uy95g7vt6r8f.html,No
pamukkale university,Others,Not Found,Not Found,No
pan american cancer treatment center,Biotechnology,Not Found,Not Found,Yes
panther therapeutics inc,Biotechnology,Not Found,Not Found,No
panacea biotec ltd,Pharmaceuticals,"$35.65M, Not Found",https://www.screener.in/company/PANACEABIO/consolidated/,No
panafina inc,Biotechnology,Not Found,Not Found,No
pancreatitis werkgroep nederland,Others,Not Found,Not Found,No
pandit bhagwat dayal sharma post graduate institute of medical sciences,Others,Not Found,Not Found,No
pandit deendayal upadhyaya medical college civil hospital,Others,Not Found,Not Found,No
pandit raghunath murmu medical college & hospital,Others,Not Found,Not Found,No
panin srl,Pharmaceuticals,Not Found,Not Found,No
panineeya institute of dental sciences & research centre,Others,Not Found,Not Found,No
panineeya institute of dental sciences &,Others,Not Found,Not Found,No
panion & bf biotech inc,Pharmaceuticals,Not Found,Not Found,No
panjab university,Others,Not Found,Not Found,No
pankajakasthuri ayurveda medical college,Others,Not Found,Not Found,No
pankajakasthuri herbals india pvt ltd,Pharmaceuticals,Not Found,Not Found,No
pano pharma pvt ltd (inactive),Others,Not Found,Not Found,No
panoptes pharma gesmbh,Biotechnology,"$7.989M, Acquired",https://kiorapharma.com/eyegate-pharma-announces-transformative-acquisition-of-panoptes-pharma/,No
pantarhei bioscience bv,Pharmaceuticals,Not Found,Not Found,No
panther sas,Others,Not Found,Not Found,No
panyu hospital of chinese medicine,Others,Not Found,Not Found,No
panzhihua central hospital,Others,Not Found,Not Found,No
panzhihua hospital of integrated chinese and western medicine,Others,Not Found,Not Found,No
papageorgiou general hospital,Others,Not Found,Not Found,No
papua new guinea institute of medical research,Others,Not Found,Not Found,No
par pharmaceutical holdings inc,Pharmaceuticals,"$8.05B, Acquired",https://investor.endo.com/2015-09-28-Endo-Completes-Acquisition-of-Par-Pharmaceutical-and-Provides-Financial-Guidance,No
parapro llc,Pharmaceuticals,Not Found,Not Found,Yes
parable,Others,Not Found,Not Found,No
paracelsus medical university,Others,Not Found,Not Found,No
paras hospitals,Others,"$42M, Not Found",https://en.wikipedia.org/wiki/Paras_Healthcare,No
parasail llc,Others,Not Found,Not Found,Yes
paratek pharmaceuticals inc,Pharmaceuticals,"$462M, Acquired",https://bflexion.com/news/paratek-pharmaceuticals-be-acquired-gurnet-point-capital-and-novo-holdings,No
pardes biosciences inc,Biotechnology,"$276M, IPO",https://www.foresitecapital.com/pardes-biosciences-legend/,No
park therapeutics inc,Pharmaceuticals,"$10M, Series A",https://www.bio.org/events/bio-investor-forum/sessions/751434,No
parker instituttet,Error,Error,Error,Error
parul ayurved hospital,Others,Not Found,Not Found,No
parul institute of ayurved,Others,Not Found,Not Found,No
parul institute of homoeopathy and research,Others,Not Found,Not Found,No
parul university,Others,Not Found,Not Found,No
pascoe pharmazeutische praeparate gmbh,Pharmaceuticals,Not Found,Not Found,No
pasithea therapeutics corp,Biotechnology,"$6.3M, Post IPO equity",https://www.linkedin.com/company/pasitheacorp,No
pasteur institute,Biotechnology,Not Found,Not Found,No
patanjali ayurveda college,Others,Not Found,Not Found,No
patanjali ayurveda hospital,Others,Not Found,Not Found,No
patanjali bhartiya ayurvigyan evam anusandhan sansthan,Others,Not Found,Not Found,No
patanjali research foundation,Others,Not Found,Not Found,No
patanjali research institute,Others,Not Found,Not Found,No
patara pharma inc,Biotechnology,"$40.8M, Unattributed",https://www.cbinsights.com/company/patara-pharma,No
patel hospital,Others,Not Found,Not Found,No
patent-pharm,Pharmaceuticals,Not Found,Not Found,Yes
pathwest laboratory medicine wa,Others,Not Found,Not Found,No
pathalys pharma inc,Pharmaceuticals,"$105M, Series B",https://www.prnewswire.com/news-releases/pathalys-pharma-secures-105-million-series-b-financing-302226093.html,No
patheon inc,Pharmaceuticals,"$7.2B, Acquired",https://ir.thermofisher.com/investors/news-events/news/news-details/2017/Thermo-Fisher-Scientific-to-Acquire-Patheon-a-Leading-Contract-Development-and-Manufacturing-Organization-CDMO-2017-5-15/default.aspx,Yes
patheon manufacturing services llc,Pharmaceuticals,Not Found,Not Found,No
patheon softgels bv,Pharmaceuticals,Not Found,Not Found,No
pathios therapeutics ltd,Biotechnology,"$25M, Series B",https://www.crunchbase.com/organization/pathios-therapeutics,No
patna medical college,Others,Not Found,Not Found,No
patrick robinson md llc,Others,Not Found,Not Found,No
payap university international college,Others,Not Found,Not Found,No
pelemed co ltd,Biotechnology,"$5.5M, Series A",https://www.pelemed.com/history/,Yes
pearl therapeutics inc,Pharmaceuticals,"$115M, Acquired",https://www.astrazeneca.com/media-centre/press-releases/2013/astrazeneca-pearl-therapeutics-acquisition-28062013.html,No
pediatric cardiac society of india,Others,Not Found,Not Found,Yes
pediatric department alexandria university,Others,Not Found,Not Found,No
pediatric endocrine clinics,Not Found,Not Found,Not Found,Unknown
"peking union medical college hospital;chinese academy of medical sciences and peking union medical college;ministry of health, china",Others,Not Found,Not Found,Yes
peking union medical college hospital,Others,Not Found,Not Found,Yes
peking university cancer hospital inner mongolia hospital,Others,Not Found,Not Found,No
peking university cancer hospital and institute,Others,Not Found,Not Found,No
peking university first hospital,Others,Not Found,Not Found,No
"peking university first hospital;peking university;ministry of health, china;ministry of education, china",Pharmaceuticals,Not Found,Not Found,No
peking university institute of hematology,Biotechnology,Not Found,Not Found,Yes
peking university people''s hospital,Others,Not Found,Not Found,No
peking university sixth hospital,Others,Not Found,Not Found,No
peking university third hospital yanqing hospital,Others,Not Found,Not Found,No
peking university third hospital,Others,Not Found,Not Found,No
