company_name,sector,funding,funding_citation,ai_enabled
national institute of mental health and neuro sciences,Others,Not Found,Not Found,No
national institute of nursing education,Others,Not Found,Not Found,No
national institute of nursing research,Others,Not Found,Not Found,No
national institute of nutrition,Others,"$76M, Not Found","https://en.wikipedia.org/wiki/National_Institute_of_Nutrition,_Hyderabad",No
national institute of nutrition and food technology,Others,"$76M, Not Found","https://en.wikipedia.org/wiki/National_Institute_of_Nutrition,_Hyderabad",No
national institute of public health,Others,Not Found,Not Found,No
national institute of radiological sciences,Others,Not Found,Not Found,No
national institute of rehabilitation,Others,Not Found,Not Found,No
national institute of respiratory diseases,Others,Not Found,Not Found,No
national institute of siddha,Others,Not Found,Not Found,No
national institute of unani medicine,Others,Not Found,Not Found,No
national institute on drug abuse,Others,"$1.05B, Not Found",https://en.wikipedia.org/wiki/National_Institute_on_Drug_Abuse,No
national institutes for quantum and radiological science and technology,Others,Not Found,Not Found,No
national institutes of health,Others,"$45B, Not Found",Not Found,No
national institutes of health malaysia,Others,Not Found,Not Found,No
national institution for obstetrics gynecology and perinatology of russia,Others,Not Found,Not Found,No
national liver institute,Others,Not Found,Not Found,No
national marrow donor program,Others,"$100M, Not Found",https://www.ccsfundraising.com/case-studies/national-marrow-donor-program/,No
national medical institute of the ministry of the interior and administration,Others,Not Found,Not Found,No
national medical research center of cardiology,Others,Not Found,Not Found,No
national medical research center of radiology,Others,Not Found,Not Found,No
national natural science foundation of china,Others,Not Found,Not Found,Yes
national nutrition and food technology research institute,Others,Not Found,Not Found,No
national oncoventure,Biotechnology,Not Found,Not Found,Yes
national paraplegics hospital of toledo,Others,Not Found,Not Found,Yes
national pirogov memorial medical university,Others,Not Found,Not Found,No
national postgraduate medical college of nigeria,Others,Not Found,Not Found,No
national research center for radiation medicine,Others,Not Found,Not Found,No
national research centre,Others,Not Found,Not Found,Yes
national research council of sri lanka,Others,Not Found,Not Found,No
national research council of thailand,Others,Not Found,Not Found,No
national research foundation,Not Found,Not Found,Not Found,Unknown
"national research institute for agriculture, food and environment",Others,Not Found,Not Found,No
national research institute of tuberculosis and lung disease,Others,Not Found,Not Found,No
national research institute of unani medicine for skin disorders,Pharmaceuticals,Not Found,Not Found,No
national research institute,Biotechnology,Not Found,Not Found,No
national research oncology center,Others,Not Found,Not Found,No
national research and innovation agency of indonesia,Others,"$736.4M, Not Found",https://en.wikipedia.org/wiki/National_Research_and_Innovation_Agency,No
national science and technology development agency,Others,Not Found,Not Found,Yes
national skin centre(s) pte ltd,Others,Not Found,Not Found,No
national surgical adjuvant breast and bowel project,Others,Not Found,Not Found,No
national taipei university of nursing and health sciences,Others,Not Found,Not Found,No
national taiwan normal university,Others,Not Found,Not Found,Yes
national taiwan sport university,Others,Not Found,Not Found,No
national taiwan university,Others,Not Found,Not Found,No
national taiwan university hospital hsin-chu branch,Others,Not Found,Not Found,No
national university cancer institute singapore,Others,Not Found,Not Found,Yes
national university heart centre singapore,Others,Not Found,Not Found,No
national university hospital,Others,Not Found,Not Found,No
national university of ireland,Others,Not Found,Not Found,Yes
national university of ireland galway,Others,Not Found,Not Found,Yes
national university of medical sciences,Others,Not Found,Not Found,No
national university of natural medicine,Others,Not Found,Not Found,No
national university of uzbekistan named after mirzo ulugbek,Others,Not Found,Not Found,Yes
national yang ming chiao tung university,Biotechnology,Not Found,Not Found,No
national yang ming chiao tung university hospital,Others,Not Found,Not Found,Yes
national and capodistrian university of athens,Others,Not Found,Not Found,No
national hospital organization minamiwakayama medical center,Others,Not Found,Not Found,No
nativa,Error,Error,Error,Error
natural remedies pvt ltd,Pharmaceuticals,Not Found,Not Found,No
natural wellness egypt,Pharmaceuticals,Not Found,Not Found,No
naturewise biotech & medicals corp,Biotechnology,Not Found,Not Found,Yes
natureceuticals sdn bhd,Pharmaceuticals,Not Found,Not Found,Yes
naturex sa,Others,"$650.3M, Acquired",https://www.linkedin.com/company/naturex/,No
naurex inc,Biotechnology,"$560M, Acquired",https://www.prnewswire.com/news-releases/allergan-to-acquire-naurex-300118764.html,No
naval hospital camp lejeune,Others,Not Found,Not Found,No
naval medical center of pla,Others,Not Found,Not Found,No
naval medical research center,Biotechnology,Not Found,Not Found,No
naval medical university hospital 2,Others,Not Found,Not Found,No
navamindradhiraj university research fund,Others,Not Found,Not Found,No
navamindradhiraj university,Others,Not Found,Not Found,No
navinta llc,Pharmaceuticals,Not Found,Not Found,No
navitor pharmaceuticals llc,Biotechnology,"$33M, Series B",https://www.fiercebiotech.com/biotech/navitor-pharmaceuticals-announces-33-million-series-b-financing,Yes
navitor pharmaceuticals llc (inactive),Not Found,Not Found,Not Found,Unknown
navodaya medical college,Others,Not Found,Not Found,No
nazarbayev university,Others,Not Found,Not Found,Yes
nazareth hospital emms,Others,Not Found,Not Found,No
nerre therapeutics ltd,Biotechnology,"$27.6M, Series B",https://uk.linkedin.com/company/nerre-therapeutics-ltd,No
nexstar pharmaceuticals inc (inactive),Error,Error,Error,Error
near east university,Others,Not Found,Not Found,Yes
nearmedic plus,Pharmaceuticals,Not Found,Not Found,No
nebraska methodist health system,Others,Not Found,Not Found,Yes
"neck, shoulder, waist and leg pain hospital",Others,Not Found,Not Found,No
nederlandse organisatie voor toegepast-natuurwetenschappelijk onderzoek,Others,Not Found,Not Found,Yes
nederlandse vereniging van artsen voor longziekten en tuberculose,Others,Not Found,Not Found,No
nehru hospital,Error,Error,Error,Error
neijiang city central district people''s hospital,Others,Not Found,Not Found,No
nelson medical group,Others,Not Found,Not Found,No
neo bio korea pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
neo health (otc) pty ltd,Pharmaceuticals,Not Found,Not Found,No
neomed inc,Others,"$244.8K, Seed",https://www.linkedin.com/company/neomed-inc-,No
neopharm co ltd,Pharmaceuticals,Not Found,Not Found,Yes
neotrials pty ltd,Biotechnology,Not Found,Not Found,Yes
neogentc corp,Biotechnology,Not Found,Not Found,Yes
neogene therapeutics inc,Biotechnology,"$110M, Series A",https://www.crunchbase.com/organization/neogene-therapeutics,No
neomed institute,Biotechnology,"$13.5M, Not Found",https://www.nce-rce.gc.ca/NetworksCentres-CentresReseaux/CECR-CECR/NEOMED_eng.asp,Yes
neon laboratories ltd,Pharmaceuticals,Not Found,Not Found,No
neonatal research network,Others,Not Found,Not Found,No
neopharma llc,Pharmaceuticals,Not Found,Not Found,Yes
neopharmed gentili spa,Pharmaceuticals,"$700M, Acquired",https://www.ardian.com/news-insights/video/empowering-family-businesses-ardian-buyout-approach-neopharmed-gentili,No
neos therapeutics inc,Pharmaceuticals,Not Found,Not Found,No
neostar united industrial co ltd,Pharmaceuticals,Not Found,Not Found,No
neovacs sa,Not Found,Not Found,Not Found,Unknown
neovia oncology inc,Biotechnology,Not Found,Not Found,Yes
nepal medical college pvt ltd,Others,Not Found,Not Found,No
nepal mediciti hospital,Others,Not Found,Not Found,No
nepean blue mountains local health district,Others,Not Found,Not Found,No
nepean hospital,Others,Not Found,Not Found,No
nephrogenex inc (inactive),Pharmaceuticals,"$4.3M, Series A",https://tracxn.com/d/companies/nephrogenex/__Y6_xm0iUuNUlwCcgWbi7y-N7sLhpuLACRuV6aGeGTWI,No
nephronet inc,Biotechnology,Not Found,Not Found,No
nephron pharmaceuticals corp,Pharmaceuticals,"$500M, Not Found",https://www.sccommerce.com/industries/success-stories/nephron,Yes
neptune group,Others,Not Found,Not Found,No
"nereus pharmaceuticals, inc. (inactive)",Pharmaceuticals,Not Found,Not Found,No
nesta clinic,Others,Not Found,Not Found,Yes
nested therapeutics inc,Biotechnology,"$90M, Series A",https://www.crunchbase.com/organization/nested-therapeutics,Yes
nestle sa,Others,Not Found,Not Found,No
netaji subhash chandra bose medical college & hospital,Others,Not Found,Not Found,No
netaji subhash chandra bose subharti medical college,Others,Not Found,Not Found,No
netherlands heart foundation,Others,Not Found,Not Found,Yes
netherlands organisation for health research and development,Others,"$36M, Not Found",https://www.inahta.org/members/zonmw/,No
netherlands organisation for scientific research,Others,Not Found,Not Found,No
netherlands society for interventional radiology,Others,Not Found,Not Found,No
netherlands working group on immunotherapy of oncology,Biotechnology,Not Found,Not Found,No
nethradhama superspeciality eye hospital,Others,Not Found,Not Found,No
neushen therapeutics inc,Biotechnology,"$20M, Pre-A",https://www.prnewswire.com/news-releases/neushen-therapeutics-closes-pre-a-financing-with-20m-301636539.html,Yes
neuboron medtech ltd,Biotechnology,Not Found,Not Found,No
neugate pharma llc,Biotechnology,Not Found,Not Found,No
neumora therapeutics inc,Biotechnology,"$500M, Series A",https://finance.yahoo.com/news/43-ownership-neumora-therapeutics-inc-104235213.html,Yes
neupharma srl,Pharmaceuticals,Not Found,Not Found,No
neuralis sa,Others,"$175M, Acquired",https://www.flanders.bio/news/mithra-sells-estetra-srl-neuralis-sa-and-specific-assets-gedeon-richter,Yes
neuraltus pharmaceuticals inc (inactive),Biotechnology,"$43.1M, Series C",https://tracxn.com/d/companies/neuraltus/__wtZhj6JIj9_DoZnXWsP1jE_M66ZPjOubw-fW5jltmug,No
neurana pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
neurana pharmaceuticals inc (inactive),Pharmaceuticals,"$63.8M, Series A",https://tracxn.com/d/companies/neurana-pharmaceuticals/__Fg4A6D9mvCPcdxTIJ0qlUJ5XEg-gra5xWFUtf-uizL8,No
neurelis inc,Pharmaceuticals,"$114M, Series D",https://www.linkedin.com/company/neurelis-inc.,No
neurim pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
neurizon therapeutics ltd,Biotechnology,"$3.6M, Not Found",https://www.biospace.com/press-releases/pharmaust-affirms-corporate-strategy-with-name-change-to-neurizon-therapeutics,No
neuro counsel hospital,Others,Not Found,Not Found,No
neuroactiva inc (inactive),Biotechnology,Not Found,Not Found,No
neuroderm ltd,Pharmaceuticals,Not Found,Not Found,No
neuropharm,Pharmaceuticals,Not Found,Not Found,No
neuropharm inc,Pharmaceuticals,"$6.3M, Acquired",https://www.psychedelicfinance.com/articles/mydecine-innovations-group-completes-acquisition-of-neuropharm-inc,No
neuropro therapeutics inc,Pharmaceuticals,"$5.1M, Series Unknown",https://www.linkedin.com/company/neuropro-therapeutics-inc.,Yes
neurorx inc,Pharmaceuticals,"$120M, IPO",https://www.prnewswire.com/news-releases/nrx-pharmaceuticals-inc-commences-trading-on-nasdaq-as-nrxp-following-merger-between-neurorx-inc-and-big-rock-partners-acquisition-corp-nasdaqbrpa-301298615.html,Yes
neurorx inc (inactive),Others,"$120M, Acquired",https://www.prnewswire.com/news-releases/clario-announces-acquisition-of-imaging-provider-neurorx-302403082.html,No
neurosense therapeutics ltd,Biotechnology,"$500,000, Private Placement",https://www.prnewswire.com/news-releases/neurosense-therapeutics-announces-500-000-private-placement-at-premium-to-market-price-302546560.html,No
neurotherapia inc,Biotechnology,"$12.3M, Series B",https://www.prnewswire.com/news-releases/neurotherapia-raises-12-3m-in-the-first-close-of-its-series-b-financing-302213518.html,No
neurotherpia inc,Biotechnology,"$12.3M, Series B",https://www.prnewswire.com/news-releases/neurotherapia-raises-12-3m-in-the-first-close-of-its-series-b-financing-302213518.html,No
neurotrauma sciences llc,Pharmaceuticals,"$10M, Seed",https://www.linkedin.com/company/neurotrauma-sciences-llc,No
neurovia inc (inactive),Biotechnology,"$14M, Series A",https://globalventuring.com/university/neurovia-journeys-to-14m-series-a/,No
neurobiogen co ltd,Biotechnology,Not Found,Not Found,No
neurobiogen llc,Biotechnology,Not Found,Not Found,No
neurocentria inc,Biotechnology,Not Found,Not Found,No
neurocentrx pharma ltd,Biotechnology,"$10M, Seed",https://www.businesswire.com/news/home/20250923615281/en/Neurocentrx-Closes-Seed-Extension-Round-Including-Funding-from-the-Wellcome-Trust,No
neurodawn pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
neurodyn life sciences inc,Biotechnology,Not Found,Not Found,No
neurogastrx inc,Pharmaceuticals,"$60M, Series B",https://pitchbook.com/profiles/company/135526-60,No
neurokine therapeutics,Biotechnology,"$4.83M, Grant",https://www.inknowvation.com/sbir/companies/neurokine-therapeutics-llc,No
neurolixis inc,Biotechnology,"$15K, Seed",https://www.crunchbase.com/organization/neurolixis-inc,No
neurolmed co ltd,Pharmaceuticals,Not Found,Not Found,No
neurological institute of thailand,Others,Not Found,Not Found,No
neurological surgery pc,Others,Not Found,Not Found,No
neuromed istituto neurologico mediterraneo,Others,Not Found,Not Found,Yes
neuromed mediterranean neurological institute,Biotechnology,Not Found,Not Found,Yes
neuron23 inc,Biotechnology,"$96.5M, Series D",https://finance.yahoo.com/news/neuron23-announces-96-5-million-113000593.html,Yes
neurondawn pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
neuropharm group plc (inactive),Pharmaceuticals,"$6.18M, Not Found",https://www.biospace.com/neuropharm-group-plc-to-mull-voluntary-liquidation-to-return-cash,No
neuropore therapies inc,Biotechnology,"$4.8M, Not Found",https://www.biospace.com/neuropore-therapies-awarded-4-8m-grant-from-the-michael-j-fox-foundation-for-parkinson-s-research-to-support-development-of-its-tlr2-program,No
neurotech international ltd,Biotechnology,"$10M, IPO",https://nextinvestors.com/company/asx-nti/,No
neurovascular research group-irvh,Biotechnology,"$160,000, Not Found",https://vhir.vallhebron.com/en/research/neurovascular-diseases,Yes
neuroventi co ltd,Biotechnology,Not Found,Not Found,Yes
neuroversion inc,Others,Not Found,Not Found,No
neutec ar-ge san ve tic as,Pharmaceuticals,Not Found,Not Found,No
neutec ilac san tic as,Pharmaceuticals,Not Found,Not Found,No
nevsehir haci bektas veli university,Others,Not Found,Not Found,No
new approaches to brain tumor therapy cns consortium,Biotechnology,Not Found,Not Found,No
new approaches to neuroblastoma therapy,Biotechnology,Not Found,Not Found,No
new discovery llc,Others,Not Found,Not Found,Yes
new england baptist hospital,Others,Not Found,Not Found,No
