company_name,sector,funding,funding_citation,ai_enabled
hainan sellick pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hainan visum pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hainan wanwei pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hainan weikang pharmaceutical (qianshan) co ltd,Not Found,Not Found,Not Found,Unknown
hainan yaoguyun biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hainan yingda runze pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hainan yuanying pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hainan zhonghe pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hainan zhongwang medical technology development co ltd,Not Found,Not Found,Not Found,Unknown
hainan zhuoli pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hainan zhuotai pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
haining people''s hospital of zhejiang province,Not Found,Not Found,Not Found,Unknown
haitian group for the study of kaposi''s sarcoma and opportunistic infections,Not Found,Not Found,Not Found,Unknown
hakim pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
hakodate municipal hospital,Others,Not Found,Not Found,No
hakodate orthopedic clinic,Others,Not Found,Not Found,No
halda therapeutics llc,Not Found,Not Found,Not Found,Unknown
haldia institute of dental sciences & research,Others,Not Found,Not Found,No
haleon plc,Not Found,Not Found,Not Found,Unknown
halia therapeutics inc,Biotechnology,"$336.8K, Series Unknown",https://www.linkedin.com/company/halia-therapeutics-inc,Yes
hallym university kandong sacred heart hospital,Others,Not Found,Not Found,No
hallym university kangnam sacred heart hospital,Others,Not Found,Not Found,Yes
hallym university medical center,Not Found,Not Found,Not Found,Unknown
hallym university sacred heart hospital,Others,"$31.2M, Not Found",https://www.hallym.ac.kr/bbs/iao/1101/361598/artclView.do?layout=unknown,Yes
halmstad university,Others,Not Found,Not Found,Yes
halucenex life sciences inc,Not Found,Not Found,Not Found,Unknown
hamamatsu university,Others,Not Found,Not Found,No
hamdard institute of medical science and research,Others,Not Found,Not Found,No
hamdard university,Others,Not Found,Not Found,No
hamidia hospital,Others,Not Found,Not Found,No
hamlet biopharma ab,Pharmaceuticals,Not Found,Not Found,No
hamlet pharma ab,Not Found,Not Found,Not Found,Unknown
han wha pharma co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hana pharm co ltd,Pharmaceuticals,Not Found,Not Found,Yes
handan central hospital,Others,Not Found,Not Found,No
handan pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou acea pharmaceutical research co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou adamerck pharmlabs inc,Pharmaceuticals,Not Found,Not Found,No
hangzhou aidecheng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou baicheng pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou bangshun pharmaceutical co ltd,Pharmaceuticals,"$10M, Series C",https://www.cbinsights.com/company/bangshun-pharmaceutical,Yes
hangzhou bio-sincerity pharma-tech co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou chance pharmaceuticals,Biotechnology,"$10M, Series A",https://synapse.patsnap.com/organization/1993ca9f51daf14bbec67e3275b91c49,No
hangzhou changxi pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou duanben pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou east china pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou fuyang traditional chinese medicine orthopedics hospital,Not Found,Not Found,Not Found,Unknown
hangzhou gaotian biological medicine co ltd,Biotechnology,Not Found,Not Found,Yes
hangzhou guoguang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou hekang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou heze pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou hezheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou highlightll pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou hongyou pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou hospital of traditional chinese medicine,Others,Not Found,Not Found,No
"hangzhou huadong medicine group kangrun pharmaceutical co., ltd.",Not Found,Not Found,Not Found,Unknown
hangzhou huadong pharmaceutical group new drug research institute co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou huadong pharmaceutical group zhejiang huayi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou huang sen biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou huangsen biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou kangenbei pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou lingji pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Not Found
hangzhou maternity and child health care hospital,Others,Not Found,Not Found,No
hangzhou medical college,Others,Not Found,Not Found,No
hangzhou metai pharmaceutical technology co ltd,Pharmaceuticals,"$300M, Series C",https://trial.medpath.com/news/e1b3b23a08cb31ee/metis-pharmaceuticals-plans-200-million-hong-kong-ipo-to-advance-ai-driven-drug-development,Yes
hangzhou minsheng pharmaceutical group co ltd,Pharmaceuticals,"$10M, IPO",https://www.hzmsjk.com/en/about.html,No
hangzhou minsheng pharmaceutical group co ltd (inactive),Not Found,Not Found,Not Found,Unknown
hangzhou muyuan biomedical technology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou nanyang supor pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou normal university,Not Found,Not Found,Not Found,Unknown
hangzhou normal university hospital,Others,Not Found,Not Found,No
hangzhou people''s hospital 1,Others,Not Found,Not Found,Yes
hangzhou qianyuan baoling pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou red cross hospital,Not Found,Not Found,Not Found,Unknown
hangzhou ruidi biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou seventh people''s hospital,Others,Not Found,Not Found,No
hangzhou synrx therapeutics co ltd,Biotechnology,"$14.2M, Seed",https://tracxn.com/d/companies/synrx-therapeutics/__H9cn8AaYZUk_YwoCjimSBM1f4el2W19nEEu8aBh5lto,No
hangzhou third hospital,Others,Not Found,Not Found,No
hangzhou third people''s hospital,Not Found,Not Found,Not Found,Unknown
hangzhou vitan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou weiben pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou women''s hospital,Others,Not Found,Not Found,No
hangzhou xianshi biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou xinbosi biomedicine co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou xixi hospital,Others,Not Found,Not Found,No
hangzhou yunbai pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou zede pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou zenshine pharmaceuticals co ltd,Not Found,Not Found,Not Found,Unknown
hangzhou zhicheng technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou zhixing pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hangzhou zhongmeihuadong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou zhu yang xin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hanhui pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hanlim pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
hannover clinical trial center gmbh,Pharmaceuticals,Not Found,Not Found,No
hannover medical school,Others,Not Found,Not Found,Yes
hanoi medical university,Others,Not Found,Not Found,No
hanoi obstetrics and gynecology hospital,Others,Not Found,Not Found,No
hanpoong pharm and foods co ltd,Not Found,Not Found,Not Found,Unknown
hanpoong pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hanseo hospital,Others,Not Found,Not Found,No
hanshin association of molecular targeted therapy for hcc,Biotechnology,Not Found,Not Found,No
hansung university,Others,Not Found,Not Found,Yes
hanulbnc co ltd,Pharmaceuticals,Not Found,Not Found,No
hanyang university guri hospital,Others,Not Found,Not Found,No
hanyang university seoul hospital,Not Found,Not Found,Not Found,Unknown
hanzhong central hospital,Others,Not Found,Not Found,No
haofang (fujian) biotechnology co ltd,Biotechnology,Not Found,Not Found,No
haoma medica ltd,Biotechnology,Not Found,Not Found,No
harbin huarui biochemical pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin institute of hematology and oncology,Others,Not Found,Not Found,No
harbin liqiang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin medical university,Others,Not Found,Not Found,No
harbin pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
harbin pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin sanlian pharmaceutical co ltd,Pharmaceuticals,"$770M, Acquired",https://en.wikipedia.org/wiki/Harbin_Pharmaceutical_Group,Yes
harbin songhe pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin taihua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin tongyitang pharmaceutical co ltd,Pharmaceuticals,"$200M, Post IPO equity",https://www.linkedin.com/company/harbin-pharmaceutical-group-co-ltd-,Yes
harbin zenicon pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
harbin zhongtai pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
harbor therapeutics inc,Biotechnology,"$105M, Not Found",https://www.prnewswire.com/news-releases/harbour-biomed-enters-into-global-strategic-collaboration-with-astrazeneca-to-discover-and-develop-next-generation-therapeutic-antibodies-302407924.html,No
harbor-ucla medical center,Not Found,Not Found,Not Found,Unknown
harmony bioscience inc,Pharmaceuticals,"$248M, Post IPO Secondary",https://www.linkedin.com/company/harmonybiosciences,No
harmony biosciences holdings inc,Pharmaceuticals,"$248M, Post IPO Secondary",https://www.linkedin.com/company/harmonybiosciences,No
harmony biosciences llc.,Pharmaceuticals,"$248M, Post IPO secondary",https://www.linkedin.com/company/harmonybiosciences,No
harokopio university,Others,Not Found,Not Found,Yes
harran university,Others,Not Found,Not Found,No
harrow health inc,Pharmaceuticals,Not Found,Not Found,No
harrow inc,Pharmaceuticals,"$250M, Post IPO Debt",https://finance.yahoo.com/quote/HROW/,No
harsha clinic and diabetes centre,Others,Not Found,Not Found,No
hartford hospital,Others,Not Found,Not Found,No
haruki ladies clinic,Others,Not Found,Not Found,No
harvard medical school,Others,Not Found,Not Found,Yes
harvard pilgrim health care inc,Others,Not Found,Not Found,No
harvard school of public health,Others,"$350M, Not Found",https://en.wikipedia.org/wiki/Harvard_T.H._Chan_School_of_Public_Health,No
harway pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
hasanuddin university hospital,Others,Not Found,Not Found,No
hassan ii university hospital center,Others,Not Found,Not Found,No
hasselt university,Others,Not Found,Not Found,No
hatyai hospital,Others,Not Found,Not Found,No
haudongchun co ltd,Pharmaceuticals,"$2.6M, Acquired",https://www.marketscreener.com/quote/stock/HA-U-DONG-CHUN-CO-LTD-120972999/,No
haukeland university hospital,Others,Not Found,Not Found,No
havenziekenhuis rotterdam,Others,Not Found,Not Found,No
hawaii pacific health,Others,Not Found,Not Found,No
hawkins foundation,Others,Not Found,Not Found,No
hawler medical university,Others,Not Found,Not Found,No
hawon pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hayatabad medical complex,Others,Not Found,Not Found,No
haydom lutheran hospital,Others,"$5.995M, Not Found",https://www.gatesfoundation.org/about/committed-grants/2016/11/inv-007113,No
healor ltd. (inactive),Others,Not Found,Not Found,No
healing breakthrough,Not Found,Not Found,Not Found,Unknown
healing hands and herbs pvt ltd,Not Found,Not Found,Not Found,Unknown
health & family welfare department government of tamil nadu,Not Found,Not Found,Not Found,Unknown
health action research group,Not Found,Not Found,Not Found,Unknown
health bureau,Not Found,Not Found,Not Found,Unknown
health decisions inc,Not Found,Not Found,Not Found,Unknown
health point hospital,Not Found,Not Found,Not Found,Unknown
health research foundation in leon,Not Found,Not Found,Not Found,Unknown
health research institute faith,Not Found,Not Found,Not Found,Unknown
health research institute of santiago,Not Found,Not Found,Not Found,Unknown
health sciences north research institute,Not Found,Not Found,Not Found,Unknown
health sciences university bursa yuksek ihtisas training education hospital,Not Found,Not Found,Not Found,Unknown
health via modern nutrition inc,Not Found,Not Found,Not Found,Unknown
health and family welfare department government of gujarat,Not Found,Not Found,Not Found,Unknown
health1 super speciality hospital,Not Found,Not Found,Not Found,Unknown
healthbioai,Not Found,Not Found,Not Found,Unknown
healthcare pharmaceuticals ltd,Not Found,Not Found,Not Found,Unknown
healthway hospitals,Not Found,Not Found,Not Found,Unknown
healx ltd,Not Found,Not Found,Not Found,Unknown
heart care foundation of india,Not Found,Not Found,Not Found,Unknown
heart center research llc,Not Found,Not Found,Not Found,Unknown
heart research institute ltd,Not Found,Not Found,Not Found,Unknown
heart of england nhs foundation trust,Not Found,Not Found,Not Found,Unknown
hearty and lung institute of western australia inc,Not Found,Not Found,Not Found,Unknown
hebei aipu pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei aoxing pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
hebei changshan biochemical pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei chenguang tianrun pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei chest hospital,Not Found,Not Found,Not Found,Unknown
hebei children''s hospital,Not Found,Not Found,Not Found,Unknown
hebei chuangjian pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei dongfeng pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei dongsheng keyu pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hebei hedu pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei hongxintang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei hospital of traditional chinese medicine,Not Found,Not Found,Not Found,Unknown
hebei huachen pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
hebei huide xusheng pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hebei longhai pharmaceutical industry co ltd,Not Found,Not Found,Not Found,Unknown
hebei north university hospital 1,Not Found,Not Found,Not Found,Unknown
hebei provincial hospital of traditional chinese medicine,Not Found,Not Found,Not Found,Unknown
hebei puzhou pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei qianhe pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei renhe yikang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei ruijian pharmaceutical technology co. ltd,Not Found,Not Found,Not Found,Unknown
hebei ruisen pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei ruisen pharmaceutical industry ltd co,Not Found,Not Found,Not Found,Unknown
hebei saipu ruisi pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hebei sams pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei sansen pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei tiancheng pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei university of chinese medicine,Not Found,Not Found,Not Found,Unknown
hebei wansui pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei xingzhihui medical equipment trading co ltd,Not Found,Not Found,Not Found,Unknown
hebei xinshi pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei xinzhang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei yanda hospital,Not Found,Not Found,Not Found,Unknown
hebei yiling hospital,Not Found,Not Found,Not Found,Unknown
hebei yipin pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei yongfeng pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hebei zhiheng pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hebrew seniorlife inc,Not Found,Not Found,Not Found,Unknown
hebrew university of jerusalem,Not Found,Not Found,Not Found,Unknown
hedgewar hospital,Not Found,Not Found,Not Found,Unknown
hefei anderson pharmacy ltd,Not Found,Not Found,Not Found,Unknown
hefei anshuo pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei cancer hospital,Not Found,Not Found,Not Found,Unknown
hefei cosource pharmaceutical inc,Not Found,Not Found,Not Found,Unknown
hefei enruite pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei extension rui biotechnology ltd,Not Found,Not Found,Not Found,Unknown
hefei first people’s hospital,Not Found,Not Found,Not Found,Unknown
hefei guogao pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei haoyi pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei heyuan pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei huafang pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei huawei pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei industrial pharmaceutical institute co ltd,Not Found,Not Found,Not Found,Unknown
hefei innovative medical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei ji''an pharmaceutical research co ltd,Not Found,Not Found,Not Found,Unknown
hefei jiuyan pharmaceutical technology development co ltd,Not Found,Not Found,Not Found,Unknown
hefei kanghui pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
hefei licheng pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei lifeon pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei maternal and child heath hospital,Not Found,Not Found,Not Found,Unknown
hefei medical & pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei medical engineering and pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei medical professionals pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei second people''s hospital,Not Found,Not Found,Not Found,Unknown
hefei sinopharm novo pharmaceuticals co ltd,Not Found,Not Found,Not Found,Unknown
hefei stomatological hospital,Not Found,Not Found,Not Found,Unknown
hefei topway biotechnology co ltd,Not Found,Not Found,Not Found,Unknown
hefei university of science and technology biotechnology co ltd,Not Found,Not Found,Not Found,Unknown
hefei xinfeng technology development co ltd,Not Found,Not Found,Not Found,Unknown
hefei yifan pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hefei yingtai pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang aolida medical group co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang fuhe pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang fulekang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang institute for hematology and oncology research,Not Found,Not Found,Not Found,Unknown
heilongjiang linbao pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang nuojie pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang university of chinese medicine,Not Found,Not Found,Not Found,Unknown
heilongjiang yidahong pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heilongjiang zbd pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
heinrich heine university dusseldorf,Not Found,Not Found,Not Found,Unknown
hektoen institute llc,Not Found,Not Found,Not Found,Unknown
helen keller international,Not Found,Not Found,Not Found,Unknown
helios cardio inc,Not Found,Not Found,Not Found,Unknown
helios klinikum wuppertal gmbh,Not Found,Not Found,Not Found,Unknown
helleday laboratory,Not Found,Not Found,Not Found,Unknown
hellenic scientific society for the study of aids and sexually transmitted diseases,Not Found,Not Found,Not Found,Unknown
hellenic society for medical education,Not Found,Not Found,Not Found,Unknown
helm vision group,Not Found,Not Found,Not Found,Unknown
helomics corp,Not Found,Not Found,Not Found,Unknown
help pharmaceuticals sa,Not Found,Not Found,Not Found,Unknown
helptrial co ltd,Not Found,Not Found,Not Found,Unknown
helse fonna,Not Found,Not Found,Not Found,Unknown
helse stavanger hf,Not Found,Not Found,Not Found,Unknown
helsinki deaconess institute,Not Found,Not Found,Not Found,Unknown
helsinki university central hospital,Not Found,Not Found,Not Found,Unknown
helsinki university hospital-women''s hospital,Not Found,Not Found,Not Found,Unknown
helsinki university hospital,Not Found,Not Found,Not Found,Unknown
helsinki and uusimaa hospital district,Not Found,Not Found,Not Found,Unknown
helsinn group,Not Found,Not Found,Not Found,Unknown
helsinn healthcare sa,Not Found,Not Found,Not Found,Unknown
hema pharmaceuticals pvt ltd,Not Found,Not Found,Not Found,Unknown
hemaquest pharmaceuticals inc (inactive),Not Found,Not Found,Not Found,Unknown
hemato-oncology clinic (ahmedabad) pvt ltd,Not Found,Not Found,Not Found,Unknown
hematology cancer consortium,Not Found,Not Found,Not Found,Unknown
hematology hospital of chinese academy of medical sciences,Not Found,Not Found,Not Found,Unknown
hematology-oncology associates of central new york,Not Found,Not Found,Not Found,Unknown
hematology-oncology and stem cell transplantation research center,Not Found,Not Found,Not Found,Unknown
hemerion therapeutics sas,Not Found,Not Found,Not Found,Unknown
hemogenyx pharmaceuticals plc,Not Found,Not Found,Not Found,Unknown
hemoshear therapeutics llc,Not Found,Not Found,Not Found,Unknown
hemofarm ad,Not Found,Not Found,Not Found,Unknown
hemony pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hempcann solutions pvt ltd,Not Found,Not Found,Not Found,Unknown
henan (zhengzhou)zhonghui cardiovascular hospital,Not Found,Not Found,Not Found,Unknown
henan bifu medicine co ltd,Not Found,Not Found,Not Found,Unknown
henan cancer hospital,Not Found,Not Found,Not Found,Unknown
henan chenglou pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan children''s hospital zhengzhou children''s hospital,Not Found,Not Found,Not Found,Unknown
henan daxin pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan genuine biotech co ltd,Not Found,Not Found,Not Found,Unknown
henan jingdong xijian pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan junshan biotechnology co ltd,Not Found,Not Found,Not Found,Unknown
henan kelun pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan lihua pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan lingrui pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan mental hospital,Not Found,Not Found,Not Found,Unknown
henan newland pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan nuomi pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan purui pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan provincial chest hospital,Not Found,Not Found,Not Found,Unknown
henan provincial hospital,Not Found,Not Found,Not Found,Unknown
henan provincial people''s hospital,Not Found,Not Found,Not Found,Unknown
henan provincial people's hospital,Not Found,Not Found,Not Found,Unknown
henan rongjun hospital,Not Found,Not Found,Not Found,Unknown
henan runhong pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan sanmenxia central hospital,Not Found,Not Found,Not Found,Unknown
henan shangheng pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
henan taifeng biological technology co ltd,Not Found,Not Found,Not Found,Unknown
henan tianfang huazhong pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan topfond pharmaceutical tcm co ltd,Not Found,Not Found,Not Found,Unknown
henan university,Not Found,Not Found,Not Found,Unknown
henan university hospital 1,Not Found,Not Found,Not Found,Unknown
henan university of chinese medicine,Not Found,Not Found,Not Found,Unknown
henan university of chinese medicine hospital 3,Not Found,Not Found,Not Found,Unknown
henan university of traditional chinese medicine,Not Found,Not Found,Not Found,Unknown
henan university of traditional chinese medicine hospital 1,Not Found,Not Found,Not Found,Unknown
henan zhongjie pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
henan zhongshuai pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hengchang (guangzhou) new drug research co ltd,Not Found,Not Found,Not Found,Unknown
hengdian group,Not Found,Not Found,Not Found,Unknown
hengdian wenrong hospital,Not Found,Not Found,Not Found,Unknown
hengrui therapeutics inc,Not Found,Not Found,Not Found,Unknown
hengyang central hospital,Not Found,Not Found,Not Found,Unknown
hengyi biomedical technology (shanghai) co ltd,Not Found,Not Found,Not Found,Unknown
henri mondor university hospital,Others,Not Found,Not Found,No
henry ford hospital,Others,Not Found,Not Found,Yes
heparegenix gmbh,Biotechnology,"$21.5M, Series C",https://www.globenewswire.com/news-release/2025/04/15/3061487/0/en/HepaRegeniX-completes-21-5-million-financing-to-support-clinical-advancement-of-HRX-215-for-liver-regeneration.html,No
hepagene therapeutics shanghai inc,Biotechnology,Not Found,Not Found,No
hepatera ltd,Biotechnology,Not Found,Not Found,No
hepatitis resource network (inactive),Others,Not Found,Not Found,No
hepatopancreatobiliary surgery institute of gansu province,Others,Not Found,Not Found,No
hepion pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
heptares therapeutics ltd,Biotechnology,"$400M, Acquired",https://www2.mrc-lmb.cam.ac.uk/lmb-spin-heptares-therapeutics-acquired-sosei-group/,Yes
herba neuva impex pvt ltd,Pharmaceuticals,Not Found,Not Found,No
heritage institute of medical sciences,Others,Not Found,Not Found,No
herlev hospital,Others,Not Found,Not Found,No
herlev and gentofte hospital,Others,Not Found,Not Found,No
heron therapeutics inc,Biotechnology,Not Found,Not Found,No
heronova pharmaceuticals,Biotechnology,"$135M, Series A",https://www.mobihealthnews.com/news/womens-health-company-heranova-lifesciences-launches-135m,No
hertfordshire partnership university nhs foundation trust,Others,Not Found,Not Found,Yes
herz-zentrum bad krozingen,Others,Not Found,Not Found,No
herzog hospital,Others,Not Found,Not Found,No
herzzentrum gottingen,Others,Not Found,Not Found,Yes
hetero healthcare ltd,Pharmaceuticals,Not Found,Not Found,No
hetero labs ltd,Pharmaceuticals,Not Found,Not Found,No
hexian memorial hospital,Others,Not Found,Not Found,No
hezareh sevom futuristic pharmacists,Pharmaceuticals,Not Found,Not Found,No
hezhou people''s hospital,Others,Not Found,Not Found,No
hi-tech pharmacal co inc,Not Found,Not Found,Not Found,Unknown
higashi-osaka city general hospital,Not Found,Not Found,Not Found,Unknown
high point pharmaceuticals llc (inactive),Not Found,Not Found,Not Found,Unknown
"highfield biopharmaceuticals, inc.",Not Found,Not Found,Not Found,Unknown
hightide therapeutics inc,Not Found,Not Found,Not Found,Unknown
higher institute of sport and physical education of ksar said,Not Found,Not Found,Not Found,Unknown
higlance laboratories pvt ltd,Not Found,Not Found,Not Found,Unknown
hikma pharmaceuticals llc,Not Found,Not Found,Not Found,Unknown
hill dermaceuticals inc,Not Found,Not Found,Not Found,Unknown
hillhurst biopharmaceuticals inc,Not Found,Not Found,Not Found,Unknown
hilton pharma (pvt) ltd,Not Found,Not Found,Not Found,Unknown
himachal pradesh government dental college & hospital,Not Found,Not Found,Not Found,Unknown
himachal institute of dental sciences,Not Found,Not Found,Not Found,Unknown
himalaya global holdings ltd,Not Found,Not Found,Not Found,Unknown
himalaya wellness co,Not Found,Not Found,Not Found,Unknown
himalayan institute of medical sciences,Not Found,Not Found,Not Found,Unknown
himalayiya ayurvedic pg medical college and hospital,Not Found,Not Found,Not Found,Unknown
hind institute of medical sciences,Not Found,Not Found,Not Found,Unknown
hindustan unilever pvt ltd,Not Found,Not Found,Not Found,Unknown
hinova pharmaceuticals co ltd,Not Found,Not Found,Not Found,Unknown
hinova pharmaceuticals inc,Not Found,Not Found,Not Found,Unknown
hinye pharmaceuticals co ltd,Not Found,Not Found,Not Found,Unknown
hippokration general hospital,Not Found,Not Found,Not Found,Unknown
hirosaki university,Not Found,Not Found,Not Found,Unknown
hirosaki university graduate school of medicine,Not Found,Not Found,Not Found,Unknown
