company_name,sector,funding,funding_citation,ai_enabled
zhejiang hangkang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang hangyu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang hemukang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang hengyan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang hisoar pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang hongyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang huahai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang huanling pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang huayi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
"Zhejiang Innovative Biotechnology Co., Ltd.",Biotechnology,Not Found,Not Found,No
zhejiang jianfeng group company ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jianfeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jiangbei pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jinbikang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jingxin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jinhua conba bio-pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jinliyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jiuzhou pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang jutai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang kangde pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang kanglaite group co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang kinglyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang lepu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
Zhejiang Lingchuang Youpin Pharmaceutical Co Ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang lingkang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang medical association,Others,Not Found,Not Found,Yes
zhejiang medishen biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang medisun biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang no.2 hospital of traditional chinese medicine,Others,Not Found,Not Found,No
zhejiang novus pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang nuode pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang pharmaceutical association,Pharmaceuticals,Not Found,Not Found,No
zhejiang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang province chinese traditional medicine hospital,Others,Not Found,Not Found,Yes
zhejiang provincial center for disease control and prevention,Others,Not Found,Not Found,No
zhejiang provincial hospital of tcm,Others,Not Found,Not Found,Yes
zhejiang provincial people''s hospital,Others,Not Found,Not Found,No
zhejiang puli pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang qizheng pharmaceutical co ltd,Pharmaceuticals,"$2.74M, Not Found",https://www.marketscreener.com/quote/stock/ZHEJIANG-AUSUN-PHARMACEUT-42613223/news/Zhejiang-Qizheng-Pharmaceutical-Co-Ltd-announced-that-it-has-received-CNY-20-million-in-funding-f-43840124/,No
zhejiang raygene pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang ruibang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang sanbikom pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang shanghai pharmaceutical jiuzhou biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang shapuaisi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang shenzhou pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang strong group co ltd,Others,Not Found,Not Found,No
zhejiang sukean pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang sunshine mandi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang tailison pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang tongwu biomedicine co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang university hospital one,Others,Not Found,Not Found,Yes
zhejiang university medical college 1,Others,Not Found,Not Found,No
zhejiang university school of medicine hospital 1,Others,Not Found,Not Found,Yes
zhejiang university school of medicine hospital 2,Others,Not Found,Not Found,No
zhejiang university school of medicine,Others,Not Found,Not Found,No
zhejiang university of traditional chinese medicine hospital one,Others,Not Found,Not Found,Yes
zhejiang wansheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang weikang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang wenda pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang xianju cuize pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang xiaoshan hospital,Others,Not Found,Not Found,No
zhejiang xinghao pengbo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang xinlifei biotechnology co ltd,Biotechnology,Not Found,Not Found,No
zhejiang xinrui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang yatai pharmaceutical co ltd,Pharmaceuticals,"$95.8M, Not Found","https://www.tradingview.com/news/reuters.com,2025:newsml_L3N3VU0VD:0-zhejiang-yatai-pharmaceutical-to-raise-funds-share-trade-to-resume/",Yes
zhejiang yihan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang yizeda pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang yongning pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang yongtai technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang yuanlijian pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhebei pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhenyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhida pharmaceutical co ltd,Pharmaceuticals,"$5.85M, Not Found",https://www.vivesto.com/en/vivesto-signs-apealea-option-agreement-with-zhida-pharmaceutical/,Yes
zhejiang zhixin pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhongtong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhongyan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang zhongyi pharmaceutical co ltd,Pharmaceuticals,"$205.9M, Acquired",https://www.biospectrumasia.com/news/25/7412/china-resources-sanjiu-medical-to-acquire-zhejiang-zhongyi-pharmaceutical.html,No
zhejiang zylox medical device co ltd,Others,Not Found,Not Found,No
zhengda tianqing pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhengzhou city hospital of traditional chinese medicine,Others,Not Found,Not Found,No
zhengzhou demai pharmaceutical co ltd,Pharmaceuticals,"$4B, Not Found",https://www.seetaoe.com/details/96151.html,Yes
zhengzhou handu pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
zhengzhou people's hospital 3,Others,Not Found,Not Found,No
zhengzhou ruikang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhengzhou taifeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhengzhou university hospital five,Others,Not Found,Not Found,Yes
zhengzhou university,Others,Not Found,Not Found,No
zhengzhou weixian pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhengzhou zhuofeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhenjiang hospital of traditional chinese medicine,Others,Not Found,Not Found,No
zhenjiang third people''s hospital,Others,Not Found,Not Found,No
zhenxiong people''s hospital,Others,Not Found,Not Found,Yes
zhizhuo pharmaceutical technology (beijing) co ltd,Pharmaceuticals,Not Found,Not Found,No
"zhongda hospital southeast university;suzhou guangji hospital;wuxi mental health center;jiangnan university hospital;nantong people''s hospital 4;huaian people''s hospital 3;taizhou fourth people''s hospital;shandong mental health center;qingdao municipal hospital;chaohu hospital of anhui medical university;wuhu city fourth people''s hospital;zhongnan hospital of wuhan university;taihe hospital;eastern theater general hospital;corning hospital, shenzhen city;qingdao mental health center;huzhou third people''s hospital;hangzhou seventh people''s hospital;benq hospital;tongji medical college of huazhong university of science and technology hospital;wuhan mental health center;wuhan no.1 hospital;second hospital of tianjin medical university;tianjin central hospital 4;zhengzhou central hospital;beijing anzhen hospital;tsinghua university yuquan hospital;beijing sanbo brain hospital;the first people’s hospital of hangzhou;lianyungang fourth people''s hospital;zhenjiang fifth people''s hospital;dongying traditional chinese medicine hospital;anhui mental health center;shiyan hospital of traditional chinese medicine;rudong fourth people''s hospital;no. 904 hospital changzhou medical district;changshu third people''s hospital;pla joint logistic support force hospital 904;anding hospital;tianjin jianhua hospital;beijing dongcheng district mental health care hospital;ping an hospital;shijiazhuang no 8 hospital;kailuan mental health center;nanyang mental health center;zhengzhou ninth people''s hospital",Not Found,Not Found,Not Found,Unknown
"zhongda hospital southeast university;suzhou guangji hospital;wuxi mental health center;jiangnan university hospital;nantong people's hospital 4;huaian people's hospital 3;taizhou fourth people's hospital;shandong mental health center;qingdao municipal hospital;chaohu hospital of anhui medical university;wuhu city fourth people's hospital;zhongnan hospital of wuhan university;taihe hospital;eastern theater general hospital;corning hospital, shenzhen city;qingdao mental health center;huzhou third people's hospital;hangzhou seventh people's hospital;benq hospital;tongji medical college of huazhong university of science and technology hospital;wuhan mental health center;wuhan no.1 hospital;second hospital of tianjin medical university;tianjin central hospital 4;zhengzhou central hospital;beijing anzhen hospital;tsinghua university yuquan hospital;beijing sanbo brain hospital;the first people’s hospital of hangzhou;lianyungang fourth people's hospital;zhenjiang fifth people's hospital;dongying traditional chinese medicine hospital;anhui mental health center;shiyan hospital of traditional chinese medicine;rudong fourth people's hospital;no. 904 hospital changzhou medical district;changshu third people's hospital;pla joint logistic support force hospital 904;tianjin anding hospital;tianjin jianhua hospital;beijing dongcheng district mental health care hospital;ping an hospital;shijiazhuang no 8 hospital;kailuan mental health center;nanyang mental health center;zhengzhou ninth people's hospital",Not Found,Not Found,Not Found,Unknown
zhongda hospital,Others,Not Found,Not Found,Yes
zhongfu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhonghuan biotechnology (fuzhou) co ltd,Biotechnology,Not Found,Not Found,Yes
zhongjing wanxi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhonglong herborist pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongnuo kailin pharmaceutical development (suzhou) co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongren kangbo (beijing) pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongshan belling biotechnology co ltd,Biotechnology,Not Found,Not Found,No
zhongshan boai hospital,Others,Not Found,Not Found,No
zhongshan cococon pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongshan hospital fudan university,Others,Not Found,Not Found,Yes
zhongshan hospital of traditional chinese medicine inc,Others,Not Found,Not Found,Yes
zhongshan hospital,Others,Not Found,Not Found,No
zhongshan kekekang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongshan lienpu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
"zhongshan wusong hospital, fudan university;shanghai zhongshan hospital",Others,Not Found,Not Found,Yes
zhongshuai pharmaceutical sci&,Pharmaceuticals,Not Found,Not Found,Yes
zhongxi (fujian) pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhongyi northeast international hospital co ltd,Others,Not Found,Not Found,No
zhoukou central hospital,Others,Not Found,Not Found,No
zhu xianyi memorial hospital,Others,Not Found,Not Found,No
Zhuhai Cardionovum Medical Device Co Ltd,Others,Not Found,Not Found,No
zhuzhou qianjin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai beihai biotech co ltd,Biotechnology,"$42.85M, Series C",https://www.cbinsights.com/company/beihai-biotech,No
zhuhai ebang pharmaceutical co ltd,Pharmaceuticals,"$374M, IPO",https://www.jdcapital.com/mobile/en/news/7B44513F-4C79-459D-B56C-3B41BE5E90DC,No
zhuhai essex bio-pharmaceutical co ltd,Pharmaceuticals,"$17M, Not Found",https://www.essex.com.cn/info-detail/i-204.html,No
zhuhai hengqin guoyan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhuhai hospital of intergrative chinese and western medicine,Others,Not Found,Not Found,No
zhuhai huitongda pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai jianfu pharmaceutical co ltd,Pharmaceuticals,"$2.05M, Not Found",https://news.futunn.com/en/post/33143189/jianfan-biotech-300529-sz-plans-to-increase-the-capital-of,No
zhuhai people''s hospital,Others,Not Found,Not Found,Yes
zhuhai qiwei biotechnology co ltd,Biotechnology,Not Found,Not Found,No
zhuhai rundu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai tengbai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai tongyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai united laboratories co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuhai yufan biotechnologies co ltd,Biotechnology,Not Found,Not Found,Yes
zhuji city people''s hospital,Others,Not Found,Not Found,No
zhuji hospital of traditional chinese medicine,Others,Not Found,Not Found,Yes
zhuohe pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
zhuozhou dongle pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
ziast arvandpharmed co,Pharmaceuticals,Not Found,Not Found,No
ziauddin university,Others,Not Found,Not Found,No
zibo wanjie pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
ziekenhuis netwerk antwerpen,Others,Not Found,Not Found,No
zigong hospital of traditional chinese medicine,Others,Not Found,Not Found,No
zigong maternal and child health hospital,Others,Not Found,Not Found,Yes
zigong people''s hospital 4,Others,Not Found,Not Found,No
zigong third people''s hospital,Others,Not Found,Not Found,No
zion therapeutics llc,Biotechnology,"$680M, Acquired",https://www.bioworld.com/articles/696832-zion-pharma-in-680m-roche-deal-for-its-her2-breast-cancer-drug,Yes
zist bioregeneration,Biotechnology,Not Found,Not Found,No
zist takhmir co,Pharmaceuticals,Not Found,Not Found,No
zist takhmir pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
zitelli & brodland pc,Others,Not Found,Not Found,No
ziv hospital,Others,Not Found,Not Found,No
ziv medical center,Others,Not Found,Not Found,No
ziyang people''s hospital,Others,Not Found,Not Found,No
zogenix inc,Pharmaceuticals,"$230M, Acquired",https://www.linkedin.com/company/zogenix,No
zogenix inc (inactive),Biotechnology,"$1.9B, Acquired",https://www.prnewswire.com/news-releases/ucb-to-acquire-zogenix-301463511.html,No
zogenix international ltd,Pharmaceuticals,"$230M, IPO",https://www.linkedin.com/company/zogenix,No
zonmw & reuma nederland,Error,Error,Error,Error
zorun pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
zota health care ltd,Pharmaceuticals,Not Found,Not Found,Yes
zucero therapeutics ltd,Biotechnology,Not Found,Not Found,No
zuellig pharma holdings pte ltd,Pharmaceuticals,Not Found,Not Found,No
zulekha hospitals,Others,Not Found,Not Found,No
zum heilen diagnostics & therapeutics pvt ltd,Biotechnology,Not Found,Not Found,No
zumpango regional high specialty hospital,Others,Not Found,Not Found,No
zunyi medical college hospital,Others,Not Found,Not Found,No
zunyi medical university hospital 3,Others,Not Found,Not Found,No
zunyi people’s hospital 1,Others,Not Found,Not Found,No
zurex pharma inc,Pharmaceuticals,"$6.2M, Series A",https://www.vcnewsdaily.com/Zurex%20Pharma/venture-funding.php,No
zyversa therapeutics inc,Biotechnology,"$2M, Post IPO equity",https://www.stocktitan.net/news/ZVSA/,No
zydus healthcare ltd,Pharmaceuticals,Not Found,Not Found,No
zydus hospital,Others,Not Found,Not Found,No
zydus research centre,Pharmaceuticals,Not Found,Not Found,No
zymogenetics inc,Biotechnology,"$885M, Acquired",https://news.bms.com/news/details/2010/Bristol-Myers-Squibb-to-Acquire-ZymoGenetics/default.aspx,No
zymtech production as,Biotechnology,"$Not Found, Not Found",Not Found,No
zynerba pharmaceuticals inc,Biotechnology,"$60M, Acquired",https://www.prnewswire.com/news-releases/harmony-biosciences-completes-acquisition-of-zynerba-pharmaceuticals-and-expands-pipeline-301953012.html,No
zyvran pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
axxonis pharma ag,Pharmaceuticals,Not Found,Not Found,No
evenus pharmaceutical laboratories inc,Pharmaceuticals,Not Found,Not Found,No
exithera pharmaceuticals inc,Pharmaceuticals,"$15M, Acquired",https://finance.yahoo.com/news/cadrenal-therapeutics-acquires-exithera-factor-093632750.html,No
ilab co ltd,Biotechnology,Not Found,Not Found,Yes
in therapeutics,Biotechnology,Not Found,Not Found,Yes
in therapeutics inc,Biotechnology,Not Found,Not Found,No
inova pharmaceuticals (australia) pty ltd,Pharmaceuticals,Not Found,Not Found,No
iqure pharma inc,Biotechnology,"$1.2M, Seed",https://synapse.patsnap.com/organization/5a48e07e9842147b7d06a61cf3c25080,No
itherapeutics corp (inactive),Others,Not Found,Not Found,No
ivascular slu,Biotechnology,Not Found,Not Found,Yes
iveena delivery systems inc,Biotechnology,"$3M, Series B-2",https://synapse.patsnap.com/organization/bd396a88f8ef5c19db19c860fde88885,No
ix biopharma ltd,Pharmaceuticals,Not Found,Not Found,No
invox belgium,Pharmaceuticals,"$22.7M, Acquired",https://be.linkedin.com/company/invox-belgium,No
loewenstein hospital rehabilitation center,Others,Not Found,Not Found,No
neuraxpharm arzneimittel gmbh,Pharmaceuticals,Not Found,Not Found,No
ph pharma co ltd,Biotechnology,Not Found,Not Found,No
ratiopharm gmbh,Pharmaceuticals,"$5B, Acquired",https://en.wikipedia.org/wiki/Ratiopharm,No
remynd nv,Biotechnology,"$10M, Series A",https://www.pmv.eu/en/case/remynd/,Yes
restorbio inc (inactive),Biotechnology,Not Found,Not Found,No
scpharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
vtv therapeutics inc,Biotechnology,"$80M, PIPE",https://www.linkedin.com/company/vtv_therapeutics,No
xcures inc,Others,Not Found,Not Found,Yes
